First_Column,Second_Column,Third_Column
278,10675,2
455,10675,4
466,10675,1
544,10675,1
562,10675,1
588,10675,2
808,10675,1
823,10675,1
905,10675,1
908,10675,1
931,10675,1
989,10675,2
1070,10675,1
1079,10675,1
1159,10675,1
1162,10675,1
1187,10675,5
1229,10675,2
1371,10675,1
1379,10675,1
1501,10675,1
1595,10675,1
1745,10675,1
1771,10675,1
1787,10675,1
1978,10675,1
1980,10675,1
2004,10675,2
2025,10675,1
2086,10675,2
2087,10675,1
2146,10675,1
2187,10675,1
2250,10675,1
2326,10675,1
2461,10675,1
2476,10675,2
2530,10675,1
2553,10675,1
2582,10675,1
2586,10675,1
2615,10675,2
2705,10675,3
2736,10675,1
2745,10675,6
2752,10675,2
2781,10675,1
2850,10675,1
2929,10675,1
3053,10675,1
3098,10675,1
3138,10675,1
3298,10675,2
3312,10675,1
3390,10675,1
3453,10675,1
3459,10675,1
3617,10675,2
3741,10675,3
3818,10675,1
3906,10675,1
4071,10675,2
4095,10675,2
4206,10675,1
4248,10675,1
4250,10675,1
4379,10675,1
4443,10675,1
4518,10675,4
4830,10675,1
5131,10675,1
5134,10675,1
5229,10675,1
5232,10675,1
5499,10675,1
5523,10675,3
5602,10675,2
5697,10675,1
5850,10675,3
5854,10675,1
5884,10675,1
5938,10675,1
5941,10675,1
6069,10675,1
6099,10675,1
6149,10675,1
6217,10675,1
6248,10675,1
6326,10675,1
6391,10675,1
6441,10675,1
6446,10675,1
6473,10675,1
6540,10675,1
6657,10675,1
6858,10675,2
6927,10675,1
7016,10675,1
7029,10675,1
7047,10675,1
7277,10675,1
7414,10675,1
7495,10675,1
7650,10675,1
7838,10675,1
7885,10675,1
7961,10675,1
8042,10675,2
8067,10675,1
8075,10675,2
8091,10675,1
8101,10675,1
8107,10675,1
8392,10675,1
8456,10675,1
8469,10675,1
8544,10675,1
8623,10675,1
8705,10675,1
8789,10675,2
8823,10675,1
8830,10675,1
8866,10675,1
8883,10675,1
8920,10675,2
8924,10675,1
8932,10675,1
8985,10675,1
9012,10675,1
9028,10675,1
9065,10675,1
9108,10675,1
9125,10675,1
9194,10675,1
9196,10675,1
9210,10675,1
9297,10675,2
9392,10675,1
9565,10675,1
9610,10675,1
9641,10675,1
9740,10675,2
9770,10675,2
9986,10675,2
10029,10675,1
10070,10675,2
10164,10675,1
10270,10675,1
10317,10675,1
10361,10675,1
10608,10675,1
10749,10675,1
10791,10675,1
10803,10675,1
10915,10675,1
11009,10675,1
11037,10675,1
11053,10675,1
11111,10675,2
11133,10675,2
11304,10675,1
11466,10675,1
11749,10675,1
11863,10675,1
11872,10675,2
11954,10675,1
12002,10675,1
12103,10675,1
12165,10675,1
12265,10675,1
12441,10675,1
12494,10675,1
12601,10675,1
12641,10675,2
12646,10675,3
12806,10675,1
13015,10675,1
13052,10675,1
13110,10675,1
13211,10675,1
13389,10675,2
13415,10675,1
13445,10675,1
13465,10675,3
13477,10675,1
13541,10675,1
13619,10675,1
13692,10675,1
13715,10675,2
13742,10675,4
13747,10675,1
13768,10675,3
13879,10675,1
13927,10675,1
13960,10675,1
13982,10675,2
14000,10675,1
14033,10675,1
14046,10675,1
14177,10675,1
14213,10675,1
14309,10675,1
14335,10675,1
14396,10675,1
14406,10675,1
14465,10675,1
14498,10675,6
14529,10675,2
14692,10675,1
14716,10675,1
14726,10675,1
14742,10675,1
14747,10675,1
14776,10675,1
14781,10675,1
14786,10675,1
14886,10675,1
14888,10675,1
15037,10675,1
15049,10675,1
15058,10675,1
15160,10675,1
15208,10675,1
15215,10675,1
15236,10675,2
15263,10675,1
15359,10675,2
15471,10675,1
15478,10675,1
15527,10675,1
15570,10675,1
15602,10675,1
15667,10675,1
15712,10675,1
15731,10675,1
15759,10675,1
15929,10675,1
15992,10675,1
16047,10675,2
16048,10675,2
16136,10675,1
16175,10675,2
16229,10675,1
16262,10675,1
16266,10675,1
16272,10675,1
16363,10675,4
16399,10675,1
16448,10675,1
16457,10675,2
16462,10675,1
16498,10675,1
16505,10675,1
16622,10675,1
16664,10675,1
16721,10675,1
16724,10675,2
16759,10675,1
16777,10675,1
16778,10675,2
16789,10675,1
16966,10675,1
17033,10675,1
17060,10675,1
17080,10675,1
17085,10675,1
17090,10675,1
17103,10675,1
17131,10675,1
17143,10675,1
17153,10675,1
17171,10675,1
17236,10675,1
17262,10675,1
17332,10675,1
17366,10675,1
17377,10675,1
17425,10675,1
17445,10675,1
17476,10675,1
17480,10675,1
17508,10675,1
17510,10675,1
17560,10675,1
17577,10675,1
17586,10675,1
17611,10675,1
17614,10675,1
17639,10675,1
17646,10675,1
17651,10675,1
17700,10675,1
17706,10675,1
17714,10675,1
17881,10675,1
17986,10675,1
18034,10675,1
18174,10675,2
18176,10675,1
18190,10675,1
18205,10675,1
18232,10675,1
18286,10675,4
18313,10675,1
18445,10675,1
18617,10675,1
18667,10675,1
18715,10675,4
18817,10675,1
18854,10675,1
18947,10675,1
18978,10675,3
18980,10675,1
18999,10675,1
19031,10675,1
19161,10675,2
19236,10675,1
19273,10675,1
19284,10675,2
19285,10675,1
19469,10675,1
19573,10675,1
19709,10675,2
19768,10675,1
19774,10675,2
19987,10675,1
20209,10675,1
20324,10675,1
20457,10675,1
20487,10675,1
20563,10675,2
20583,10675,1
20631,10675,2
20674,10675,1
20738,10675,1
21100,10675,1
21111,10675,1
21185,10675,1
21246,10675,1
21343,10675,1
21390,10675,1
21467,10675,3
21717,10675,1
21730,10675,2
21805,10675,1
21885,10675,1
21941,10675,3
22076,10675,1
22155,10675,3
22278,10675,1
22533,10675,1
22581,10675,1
22631,10675,1
22642,10675,1
22717,10675,1
22810,10675,1
22812,10675,1
23238,10675,1
23302,10675,2
23368,10675,1
23460,10675,3
23468,10675,1
23799,10675,1
23817,10675,1
23859,10675,2
23874,10675,1
87,10676,1
109,10676,1
111,10676,1
223,10676,1
228,10676,1
237,10676,1
240,10676,1
311,10676,1
402,10676,2
455,10676,1
462,10676,1
463,10676,1
474,10676,1
510,10676,1
512,10676,1
548,10676,2
608,10676,1
708,10676,1
740,10676,1
760,10676,1
833,10676,1
873,10676,1
887,10676,1
890,10676,2
897,10676,1
902,10676,1
960,10676,1
993,10676,1
1034,10676,1
1079,10676,2
1128,10676,1
1159,10676,1
1229,10676,6
1321,10676,1
1372,10676,2
1452,10676,1
1480,10676,1
1603,10676,1
1615,10676,2
1702,10676,1
1771,10676,1
1782,10676,1
1787,10676,2
1911,10676,1
1916,10676,1
1978,10676,1
2020,10676,1
2055,10676,1
2073,10676,1
2244,10676,1
2257,10676,1
2281,10676,1
2285,10676,1
2293,10676,1
2379,10676,2
2389,10676,1
2414,10676,1
2453,10676,1
2476,10676,2
2495,10676,2
2524,10676,1
2553,10676,1
2615,10676,3
2634,10676,1
2687,10676,1
2745,10676,1
2752,10676,1
2764,10676,1
2768,10676,1
2778,10676,1
2878,10676,3
2888,10676,1
2964,10676,1
3083,10676,3
3085,10676,1
3096,10676,1
3253,10676,1
3276,10676,3
3289,10676,2
3330,10676,1
3348,10676,1
3353,10676,1
3500,10676,1
3521,10676,1
3617,10676,1
3656,10676,1
3688,10676,2
3725,10676,1
3780,10676,1
3787,10676,1
3856,10676,1
3866,10676,1
4066,10676,1
4165,10676,1
4167,10676,1
4180,10676,3
4250,10676,1
4275,10676,1
4295,10676,1
4308,10676,1
4374,10676,1
4379,10676,1
4417,10676,2
4426,10676,1
4446,10676,1
4518,10676,7
4560,10676,2
4731,10676,2
4736,10676,1
4739,10676,1
4757,10676,2
4935,10676,1
4976,10676,1
4978,10676,1
4982,10676,2
4999,10676,1
5055,10676,1
5058,10676,1
5082,10676,1
5140,10676,1
5153,10676,1
5229,10676,2
5255,10676,1
5354,10676,2
5384,10676,1
5445,10676,1
5508,10676,1
5603,10676,1
5617,10676,1
5641,10676,1
5667,10676,1
5854,10676,2
5938,10676,1
5998,10676,1
6035,10676,1
6042,10676,1
6064,10676,3
6069,10676,2
6093,10676,1
6180,10676,1
6248,10676,1
6304,10676,1
6350,10676,1
6443,10676,1
6657,10676,1
6794,10676,2
6817,10676,2
6981,10676,2
7038,10676,1
7054,10676,2
7268,10676,1
7277,10676,2
7370,10676,1
7550,10676,1
7562,10676,3
7564,10676,1
7589,10676,1
7632,10676,1
7800,10676,1
7804,10676,1
8003,10676,1
8091,10676,1
8169,10676,1
8185,10676,1
8190,10676,2
8211,10676,1
8219,10676,2
8241,10676,1
8281,10676,1
8383,10676,2
8431,10676,1
8469,10676,1
8499,10676,1
8552,10676,1
8634,10676,1
8648,10676,1
8795,10676,2
8820,10676,1
8829,10676,1
8928,10676,1
8962,10676,1
9019,10676,2
9024,10676,1
9144,10676,1
9196,10676,4
9323,10676,1
9372,10676,1
9582,10676,1
9610,10676,1
9631,10676,1
9638,10676,1
9649,10676,1
9696,10676,1
9794,10676,2
9845,10676,1
9856,10676,1
9876,10676,1
9986,10676,3
9987,10676,2
10082,10676,1
10164,10676,1
10270,10676,1
10311,10676,1
10377,10676,1
10517,10676,1
10608,10676,1
10640,10676,1
10913,10676,1
10915,10676,2
11009,10676,1
11085,10676,1
11187,10676,1
11261,10676,1
11268,10676,1
11286,10676,2
11572,10676,1
11745,10676,1
11886,10676,1
11890,10676,1
11958,10676,1
11970,10676,1
11980,10676,2
11995,10676,1
12085,10676,1
12091,10676,1
12099,10676,1
12165,10676,2
12359,10676,1
12523,10676,1
12630,10676,1
12646,10676,2
12653,10676,1
12802,10676,1
12970,10676,1
13015,10676,1
13052,10676,1
13146,10676,1
13160,10676,1
13161,10676,1
13211,10676,1
13233,10676,1
13307,10676,2
13311,10676,1
13362,10676,2
13477,10676,15
13837,10676,1
13858,10676,1
13916,10676,1
13960,10676,1
13995,10676,1
14154,10676,1
14214,10676,1
14320,10676,1
14360,10676,1
14524,10676,1
14529,10676,1
14571,10676,1
14621,10676,1
14675,10676,1
14692,10676,1
14748,10676,1
14844,10676,1
14887,10676,3
14915,10676,1
15043,10676,1
15051,10676,1
15068,10676,1
15080,10676,4
15141,10676,1
15160,10676,3
15188,10676,1
15199,10676,1
15215,10676,1
15228,10676,1
15236,10676,1
15276,10676,1
15292,10676,1
15308,10676,2
15324,10676,1
15389,10676,1
15428,10676,5
15438,10676,1
15570,10676,1
15600,10676,1
15647,10676,1
15791,10676,2
15900,10676,2
15954,10676,1
15958,10676,2
15999,10676,1
16119,10676,1
16136,10676,2
16177,10676,1
16179,10676,1
16198,10676,2
16238,10676,1
16255,10676,1
16266,10676,1
16343,10676,1
16363,10676,4
16442,10676,1
16465,10676,1
16495,10676,1
16502,10676,1
16519,10676,1
16558,10676,1
16573,10676,1
16621,10676,1
16637,10676,1
16711,10676,1
16720,10676,1
16777,10676,2
16800,10676,1
16828,10676,1
16864,10676,1
16898,10676,1
16937,10676,1
16969,10676,1
17171,10676,2
17219,10676,1
17269,10676,1
17296,10676,1
17425,10676,1
17480,10676,3
17508,10676,2
17543,10676,2
17569,10676,1
17577,10676,1
17582,10676,1
17646,10676,1
17651,10676,1
17688,10676,1
17706,10676,1
17723,10676,1
17763,10676,2
17802,10676,1
17819,10676,1
17847,10676,2
18006,10676,1
18013,10676,1
18031,10676,1
18116,10676,1
18125,10676,1
18148,10676,1
18169,10676,3
18174,10676,2
18242,10676,1
18430,10676,1
18447,10676,2
18470,10676,1
18521,10676,1
18535,10676,1
18649,10676,1
18667,10676,1
18715,10676,1
18730,10676,1
18783,10676,1
18931,10676,2
18965,10676,1
18974,10676,1
18978,10676,1
18988,10676,1
18996,10676,1
19037,10676,2
19061,10676,3
19284,10676,5
19307,10676,1
19322,10676,1
19478,10676,2
19586,10676,1
19722,10676,1
19774,10676,2
19900,10676,1
20080,10676,1
20116,10676,1
20396,10676,1
20420,10676,1
20628,10676,1
20631,10676,2
20642,10676,2
20647,10676,1
20661,10676,1
20723,10676,1
20725,10676,2
20737,10676,2
20852,10676,1
21305,10676,1
21343,10676,1
21390,10676,2
21445,10676,1
21535,10676,1
21542,10676,1
21709,10676,1
21778,10676,2
21782,10676,1
21941,10676,3
22034,10676,2
22317,10676,1
22354,10676,1
22376,10676,2
22393,10676,2
22413,10676,2
22482,10676,1
22527,10676,1
22533,10676,1
22627,10676,3
22631,10676,1
22663,10676,2
22709,10676,1
22889,10676,2
22919,10676,1
22971,10676,5
23238,10676,1
23256,10676,1
23302,10676,1
23331,10676,2
23343,10676,1
23438,10676,1
23468,10676,1
23606,10676,1
23743,10676,1
23852,10676,1
23859,10676,6
23862,10676,1
23867,10676,1
23874,10676,1
5,10763,3
107,10763,1
109,10763,1
153,10763,1
171,10763,1
185,10763,1
234,10763,1
258,10763,1
274,10763,1
278,10763,1
307,10763,1
317,10763,1
320,10763,1
386,10763,1
388,10763,1
449,10763,1
455,10763,1
467,10763,1
478,10763,1
548,10763,1
572,10763,1
668,10763,1
755,10763,1
801,10763,1
833,10763,1
873,10763,1
897,10763,1
971,10763,1
1064,10763,1
1077,10763,2
1079,10763,1
1117,10763,2
1128,10763,2
1162,10763,1
1225,10763,1
1229,10763,1
1452,10763,1
1453,10763,1
1474,10763,1
1607,10763,1
1713,10763,1
1745,10763,3
1754,10763,1
1923,10763,1
2028,10763,1
2073,10763,1
2087,10763,1
2222,10763,1
2238,10763,1
2244,10763,2
2263,10763,1
2352,10763,1
2453,10763,1
2460,10763,1
2495,10763,1
2529,10763,1
2635,10763,2
2740,10763,1
2745,10763,1
2822,10763,1
2854,10763,1
2856,10763,1
2878,10763,1
2895,10763,2
2959,10763,2
3083,10763,1
3084,10763,1
3096,10763,2
3100,10763,1
3110,10763,1
3121,10763,1
3144,10763,1
3276,10763,1
3279,10763,3
3289,10763,1
3312,10763,1
3318,10763,1
3324,10763,1
3348,10763,2
3390,10763,1
3394,10763,1
3526,10763,1
3546,10763,1
3778,10763,1
3780,10763,1
3783,10763,1
3808,10763,1
3845,10763,1
3856,10763,2
3963,10763,1
3979,10763,1
3996,10763,2
4001,10763,2
4011,10763,1
4031,10763,1
4071,10763,1
4161,10763,1
4180,10763,1
4220,10763,1
4256,10763,2
4320,10763,2
4379,10763,1
4430,10763,1
4518,10763,3
4567,10763,1
4603,10763,1
4652,10763,2
4653,10763,1
4690,10763,2
4757,10763,1
4880,10763,2
4935,10763,1
4967,10763,1
4976,10763,1
5055,10763,1
5064,10763,2
5120,10763,1
5229,10763,1
5394,10763,1
5445,10763,1
5503,10763,1
5570,10763,1
5602,10763,1
5685,10763,1
5767,10763,1
5801,10763,2
5854,10763,2
5936,10763,1
5967,10763,3
6002,10763,1
6018,10763,1
6055,10763,1
6064,10763,1
6069,10763,1
6085,10763,1
6248,10763,1
6395,10763,1
6523,10763,1
6545,10763,2
6657,10763,2
6695,10763,1
6723,10763,1
6736,10763,1
6753,10763,1
6927,10763,1
6979,10763,2
7190,10763,1
7268,10763,1
7277,10763,2
7418,10763,1
7470,10763,1
7495,10763,1
7622,10763,1
7659,10763,1
7671,10763,2
7681,10763,1
7744,10763,2
7762,10763,1
7864,10763,1
7900,10763,1
8024,10763,1
8026,10763,1
8060,10763,1
8074,10763,1
8101,10763,1
8130,10763,1
8164,10763,3
8169,10763,1
8185,10763,1
8211,10763,1
8278,10763,1
8292,10763,1
8383,10763,2
8408,10763,1
8469,10763,2
8544,10763,1
8567,10763,1
8579,10763,1
8790,10763,1
8887,10763,1
8901,10763,1
8912,10763,1
8920,10763,2
9019,10763,3
9125,10763,1
9175,10763,1
9196,10763,2
9237,10763,1
9328,10763,1
9514,10763,1
9520,10763,1
9565,10763,1
9582,10763,1
9584,10763,1
9610,10763,1
9621,10763,1
9641,10763,2
9649,10763,1
9845,10763,1
9856,10763,1
9876,10763,1
9936,10763,2
9986,10763,1
10016,10763,2
10060,10763,1
10122,10763,1
10164,10763,1
10209,10763,1
10246,10763,1
10298,10763,1
10317,10763,2
10393,10763,1
10441,10763,2
10528,10763,1
10640,10763,1
10687,10763,1
10741,10763,1
10749,10763,1
10898,10763,1
10915,10763,1
11009,10763,2
11053,10763,2
11054,10763,1
11068,10763,1
11114,10763,1
11133,10763,2
11286,10763,1
11318,10763,1
11390,10763,1
11442,10763,2
11531,10763,1
11534,10763,1
11543,10763,2
11714,10763,1
11819,10763,1
11880,10763,1
11980,10763,2
12091,10763,1
12123,10763,1
12163,10763,1
12165,10763,1
12200,10763,1
12221,10763,1
12278,10763,2
12365,10763,1
12449,10763,1
12518,10763,1
12556,10763,1
12630,10763,1
12646,10763,3
12653,10763,1
12746,10763,1
12804,10763,1
12847,10763,1
12907,10763,1
12908,10763,2
12917,10763,1
12952,10763,1
13006,10763,1
13110,10763,3
13263,10763,1
13308,10763,3
13329,10763,1
13413,10763,1
13425,10763,2
13475,10763,1
13477,10763,4
13712,10763,1
13736,10763,1
13742,10763,1
13768,10763,1
13779,10763,1
13963,10763,1
14033,10763,1
14112,10763,2
14125,10763,1
14154,10763,1
14278,10763,1
14296,10763,1
14440,10763,1
14465,10763,1
14498,10763,2
14529,10763,4
14549,10763,1
14554,10763,1
14562,10763,1
14603,10763,1
14709,10763,2
14710,10763,1
14828,10763,1
14863,10763,1
14887,10763,1
14957,10763,1
15037,10763,1
15080,10763,1
15125,10763,1
15129,10763,1
15160,10763,2
15175,10763,1
15215,10763,1
15220,10763,1
15260,10763,1
15340,10763,2
15390,10763,1
15401,10763,1
15403,10763,1
15407,10763,1
15458,10763,1
15524,10763,1
15539,10763,1
15648,10763,1
15667,10763,1
15676,10763,1
15759,10763,2
15763,10763,1
15909,10763,1
15954,10763,1
16047,10763,1
16053,10763,1
16106,10763,1
16136,10763,2
16264,10763,1
16266,10763,1
16317,10763,2
16343,10763,1
16363,10763,2
16374,10763,1
16414,10763,1
16425,10763,2
16426,10763,1
16442,10763,1
16465,10763,1
16487,10763,1
16573,10763,1
16591,10763,2
16659,10763,2
16660,10763,1
16684,10763,1
16729,10763,1
16753,10763,1
16771,10763,1
16777,10763,1
16789,10763,2
16800,10763,1
16808,10763,1
16865,10763,1
16883,10763,1
16888,10763,1
17036,10763,1
17074,10763,1
17094,10763,1
17097,10763,1
17103,10763,1
17143,10763,1
17151,10763,1
17171,10763,2
17208,10763,1
17212,10763,1
17236,10763,1
17252,10763,1
17262,10763,1
17296,10763,1
17349,10763,2
17417,10763,1
17446,10763,1
17508,10763,1
17567,10763,1
17622,10763,1
17706,10763,1
17803,10763,5
17804,10763,1
17847,10763,1
17864,10763,1
17881,10763,1
17886,10763,1
17918,10763,2
18031,10763,1
18036,10763,1
18047,10763,1
18134,10763,1
18242,10763,2
18259,10763,2
18277,10763,1
18286,10763,1
18302,10763,4
18371,10763,1
18407,10763,1
18416,10763,1
18430,10763,2
18447,10763,1
18470,10763,1
18607,10763,1
18655,10763,1
18660,10763,1
18701,10763,3
18715,10763,1
18817,10763,3
18915,10763,1
18931,10763,1
18978,10763,1
18980,10763,1
18988,10763,1
19105,10763,1
19113,10763,1
19138,10763,1
19144,10763,2
19202,10763,2
19269,10763,1
19273,10763,1
19279,10763,1
19284,10763,2
19322,10763,2
19441,10763,1
19478,10763,1
19502,10763,1
19557,10763,1
19656,10763,1
19754,10763,1
19775,10763,1
19791,10763,1
19835,10763,1
19859,10763,1
19967,10763,1
20327,10763,1
20328,10763,1
20422,10763,3
20558,10763,1
20647,10763,1
20714,10763,1
20730,10763,1
20771,10763,3
20893,10763,1
20949,10763,1
20989,10763,1
21005,10763,1
21042,10763,2
21302,10763,1
21305,10763,1
21370,10763,1
21390,10763,1
21523,10763,1
21590,10763,1
21621,10763,1
21670,10763,1
21684,10763,1
21709,10763,2
21717,10763,1
21941,10763,5
22033,10763,1
22099,10763,1
22118,10763,1
22155,10763,1
22278,10763,1
22342,10763,1
22394,10763,1
22413,10763,1
22463,10763,1
22468,10763,1
22469,10763,1
22519,10763,1
22550,10763,1
22587,10763,1
22600,10763,1
22627,10763,1
22884,10763,1
22940,10763,1
22956,10763,1
22971,10763,2
23006,10763,1
23238,10763,1
23256,10763,1
23302,10763,2
23325,10763,1
23438,10763,1
23456,10763,3
23552,10763,1
23579,10763,1
23643,10763,1
23768,10763,1
10,10794,1
149,10794,1
185,10794,2
222,10794,1
224,10794,1
234,10794,1
237,10794,1
278,10794,1
291,10794,1
307,10794,3
311,10794,1
317,10794,1
330,10794,1
375,10794,1
476,10794,2
477,10794,1
495,10794,1
542,10794,1
582,10794,2
629,10794,2
873,10794,1
890,10794,2
905,10794,1
987,10794,1
1041,10794,1
1059,10794,1
1063,10794,1
1148,10794,1
1187,10794,1
1199,10794,1
1207,10794,1
1229,10794,2
1288,10794,1
1475,10794,1
1495,10794,2
1607,10794,1
1669,10794,1
1683,10794,1
1713,10794,1
1768,10794,1
1787,10794,1
1800,10794,1
2020,10794,2
2073,10794,1
2076,10794,2
2148,10794,1
2228,10794,1
2244,10794,1
2263,10794,1
2310,10794,1
2352,10794,1
2369,10794,1
2382,10794,1
2404,10794,1
2473,10794,1
2495,10794,2
2500,10794,1
2553,10794,2
2615,10794,1
2623,10794,1
2676,10794,4
2763,10794,1
2793,10794,1
2843,10794,2
2844,10794,1
2878,10794,1
2929,10794,1
2937,10794,1
2981,10794,1
3011,10794,1
3066,10794,1
3083,10794,1
3110,10794,1
3138,10794,1
3143,10794,2
3153,10794,1
3220,10794,1
3276,10794,1
3317,10794,1
3354,10794,1
3504,10794,1
3518,10794,1
3580,10794,1
3615,10794,1
3656,10794,1
3727,10794,1
3840,10794,1
3845,10794,1
3904,10794,1
3926,10794,1
3963,10794,1
3986,10794,1
4092,10794,1
4164,10794,1
4167,10794,1
4180,10794,1
4295,10794,1
4338,10794,1
4374,10794,1
4447,10794,1
4477,10794,1
4537,10794,1
4590,10794,1
4635,10794,1
4680,10794,1
4731,10794,1
4767,10794,1
4822,10794,1
4834,10794,1
4980,10794,1
4982,10794,1
5055,10794,1
5074,10794,1
5134,10794,1
5155,10794,1
5186,10794,1
5229,10794,3
5236,10794,2
5308,10794,1
5854,10794,5
5917,10794,1
6050,10794,1
6069,10794,2
6217,10794,1
6347,10794,1
6493,10794,1
6635,10794,2
6657,10794,1
6981,10794,1
7259,10794,1
7274,10794,1
7358,10794,1
7495,10794,1
7622,10794,2
7632,10794,1
7671,10794,1
7681,10794,1
7697,10794,1
7741,10794,1
7800,10794,4
7967,10794,2
7990,10794,1
8031,10794,1
8059,10794,1
8060,10794,1
8132,10794,1
8164,10794,1
8281,10794,1
8369,10794,1
8383,10794,1
8469,10794,1
8492,10794,1
8514,10794,1
8551,10794,1
8608,10794,1
8703,10794,1
8829,10794,1
8920,10794,2
8954,10794,1
8991,10794,2
9086,10794,1
9108,10794,1
9110,10794,1
9175,10794,1
9196,10794,3
9208,10794,1
9211,10794,1
9329,10794,1
9344,10794,2
9425,10794,1
9600,10794,1
9631,10794,1
9637,10794,1
9703,10794,1
9720,10794,1
9737,10794,1
9835,10794,1
9848,10794,1
9856,10794,1
9881,10794,1
9912,10794,1
9973,10794,1
10155,10794,1
10226,10794,1
10284,10794,1
10452,10794,1
10570,10794,1
10613,10794,1
10664,10794,1
10741,10794,1
11000,10794,1
11009,10794,2
11133,10794,1
11288,10794,1
11291,10794,1
11318,10794,1
11336,10794,1
11442,10794,2
11470,10794,1
11701,10794,1
11820,10794,1
11954,10794,1
12005,10794,1
12085,10794,1
12111,10794,1
12163,10794,1
12178,10794,1
12435,10794,1
12588,10794,1
12617,10794,1
12641,10794,2
12720,10794,1
12764,10794,1
12789,10794,1
12889,10794,1
12907,10794,1
12952,10794,1
13094,10794,1
13147,10794,1
13176,10794,1
13207,10794,1
13220,10794,1
13263,10794,1
13350,10794,1
13373,10794,1
13379,10794,1
13442,10794,1
13477,10794,10
13619,10794,1
13663,10794,1
13712,10794,1
13754,10794,1
13785,10794,1
13916,10794,1
14033,10794,1
14208,10794,3
14289,10794,1
14313,10794,1
14542,10794,1
14603,10794,1
14619,10794,1
14776,10794,1
14828,10794,1
14887,10794,2
14888,10794,1
14918,10794,1
15129,10794,1
15136,10794,1
15159,10794,1
15160,10794,1
15190,10794,1
15281,10794,1
15340,10794,1
15401,10794,1
15441,10794,1
15478,10794,1
15536,10794,1
15573,10794,1
15606,10794,2
15616,10794,1
15676,10794,1
15722,10794,1
15729,10794,1
15780,10794,1
15861,10794,1
15881,10794,1
15930,10794,2
15954,10794,1
15991,10794,2
16018,10794,1
16048,10794,1
16177,10794,1
16179,10794,1
16262,10794,2
16363,10794,1
16364,10794,1
16465,10794,1
16495,10794,3
16538,10794,1
16553,10794,1
16591,10794,1
16637,10794,1
16659,10794,1
16720,10794,1
16739,10794,1
16761,10794,2
16777,10794,3
16781,10794,1
16807,10794,2
16808,10794,1
16865,10794,2
16912,10794,1
17046,10794,1
17085,10794,1
17097,10794,1
17143,10794,1
17165,10794,1
17297,10794,2
17337,10794,1
17446,10794,1
17508,10794,2
17586,10794,1
17646,10794,1
17690,10794,1
17714,10794,1
17735,10794,1
17928,10794,1
17962,10794,1
18004,10794,1
18037,10794,1
18081,10794,1
18093,10794,1
18125,10794,1
18286,10794,1
18430,10794,1
18432,10794,1
18484,10794,1
18607,10794,1
18730,10794,1
18815,10794,1
18847,10794,1
18865,10794,1
18871,10794,1
18978,10794,1
18983,10794,1
19001,10794,1
19100,10794,1
19151,10794,1
19273,10794,1
19284,10794,2
19322,10794,1
19346,10794,1
19641,10794,2
19754,10794,2
19814,10794,1
19850,10794,1
19901,10794,1
20047,10794,1
20052,10794,1
20071,10794,1
20080,10794,1
20116,10794,1
20413,10794,1
20457,10794,1
20509,10794,1
20558,10794,1
20594,10794,2
20670,10794,1
20725,10794,2
20954,10794,1
21005,10794,1
21042,10794,2
21264,10794,1
21352,10794,1
21516,10794,1
21523,10794,1
21583,10794,2
21629,10794,1
21670,10794,1
21691,10794,1
21778,10794,1
21799,10794,1
21828,10794,1
21867,10794,1
21892,10794,1
